id,causality_assessment_level_id,user_id,approved,proposed_causality_level,reason
92a6a9bd-782b-4181-820c-efd3fb138902,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
84e5c71b-0ccb-49b7-9258-9675192269dc,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,True,,
c84aabfd-b916-43c5-b5d1-dbcdc425e124,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,d1340087-115c-4223-88da-99e890496d0a,False,unclassified,Contradicts known patterns.
6b60c827-6930-4283-9751-994c273cc6c0,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,6a946e13-4317-41d8-86fe-a4f9906dcf84,True,,
aca6cf09-94a7-4808-b90c-5a806cbe9e68,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,f686e1a1-723c-429b-bb47-f73b16ff83b6,True,,
98e6c863-98df-42d3-96a3-125e87086021,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,33446ef3-36f8-4466-9c1e-38ca24846e37,True,,
23013068-49df-4fd0-af9c-a50a1c04913b,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,345a5264-c00e-400d-9247-e1a1dc346aeb,False,unlikely,Contradicts known patterns.
5cf5ba8e-948b-415f-a375-2e20b340a977,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,eee2a028-7fff-4082-9dfc-77442f6e3ea7,True,,
165af059-6d29-42d8-a5f6-37b4d0feb5d3,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,5295210d-c83d-491d-a9f4-7cbda5b0249d,True,,
ee71c49a-ecf1-425f-85b7-105d6863c727,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,True,,
e0faf98f-86cf-438d-9871-bd8f1862c76f,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,72370d4f-2bbc-47b9-991c-071e6a81dc64,True,,
f0c117fe-1c1c-4572-8c5c-74ae3e034bf1,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,47ee406e-8976-4b89-aef4-41fc55ba45a4,True,,
2943b95e-a4ef-4453-b6b2-d3a8dadf1178,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
8cae34fe-ee1a-4c06-9fba-10ae9bdc69dc,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,498a3e20-031a-4141-8a54-3d169a7387ee,True,,
8fa47697-b8f8-49b3-851b-79e06f133273,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,53138b97-dbe7-4b15-886b-9c41e414661d,False,certain,Reviewed and agreed.
a8bf60cc-f8e0-4b19-a203-8a543379736b,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,True,,
6b83d167-895e-4b16-b3dd-0a28834ade74,277c7e4d-6ab1-46b1-888b-062e56664cbc,498a3e20-031a-4141-8a54-3d169a7387ee,True,,
89b3643d-78db-4c99-9e87-12486376c39b,277c7e4d-6ab1-46b1-888b-062e56664cbc,b9951ee1-fa33-4da2-a628-579bf091cc2c,True,,
7c8b910f-cf82-4403-b344-da94ffbbea06,277c7e4d-6ab1-46b1-888b-062e56664cbc,47ee406e-8976-4b89-aef4-41fc55ba45a4,False,possible,Sufficient evidence provided.
a8b835d4-1062-4c0e-ab04-219659d2434a,277c7e4d-6ab1-46b1-888b-062e56664cbc,eee2a028-7fff-4082-9dfc-77442f6e3ea7,True,,
8396190f-e0ef-421c-80e7-b57d9d0f9b55,277c7e4d-6ab1-46b1-888b-062e56664cbc,72370d4f-2bbc-47b9-991c-071e6a81dc64,True,,
936b5f91-ef7d-4a24-b5d8-a5e806f480f5,277c7e4d-6ab1-46b1-888b-062e56664cbc,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,False,unclassified,Needs expert second opinion.
9f6d9549-6dd1-4522-80bd-c06404497e72,277c7e4d-6ab1-46b1-888b-062e56664cbc,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,True,,
f9dc8d1b-aa2f-4784-96ab-1294268a0805,277c7e4d-6ab1-46b1-888b-062e56664cbc,0a608a9a-40cc-406f-ac37-83914df136d5,True,,
7dc09162-eca5-496c-867f-d2d917abefd8,277c7e4d-6ab1-46b1-888b-062e56664cbc,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
75bc7be6-c63f-4c9c-a5ef-ff8b8c5bfe23,277c7e4d-6ab1-46b1-888b-062e56664cbc,6a946e13-4317-41d8-86fe-a4f9906dcf84,True,,
d8e4c6ac-c83b-4323-a218-fcf03ff85f93,277c7e4d-6ab1-46b1-888b-062e56664cbc,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,False,unlikely,Contradicts known patterns.
4ae4e492-ba51-4a83-8bd5-5ac105fa61cd,277c7e4d-6ab1-46b1-888b-062e56664cbc,53138b97-dbe7-4b15-886b-9c41e414661d,False,unlikely,Needs expert second opinion.
9e021710-b947-401d-be50-bf8e3aa4a26f,277c7e4d-6ab1-46b1-888b-062e56664cbc,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
67837273-16e6-45c5-8594-9938c2fcf974,277c7e4d-6ab1-46b1-888b-062e56664cbc,5295210d-c83d-491d-a9f4-7cbda5b0249d,True,,
067408b4-e77a-46cc-ace8-cd5f0052c20c,277c7e4d-6ab1-46b1-888b-062e56664cbc,3756bed1-aef0-4a9a-b422-8aedcfb61675,True,,
a337f8dd-ae6c-4897-b5de-f8ec79dbe209,277c7e4d-6ab1-46b1-888b-062e56664cbc,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,True,,
bc58ba23-5844-4f97-8a88-bc8e5f974168,277c7e4d-6ab1-46b1-888b-062e56664cbc,618fd6c1-f540-43ac-8c1d-a0a4f97da5cb,True,,
68d3c822-06bf-4f18-9fc5-3069e26e8f68,277c7e4d-6ab1-46b1-888b-062e56664cbc,87146ff2-3730-4a23-b274-bde296bcb9d3,False,unlikely,
3cf6e00d-372b-4e11-b24d-2f766ed67a72,277c7e4d-6ab1-46b1-888b-062e56664cbc,33446ef3-36f8-4466-9c1e-38ca24846e37,False,likely,Contradicts known patterns.
cacdca98-c587-4659-81a5-70b3e6941db7,277c7e4d-6ab1-46b1-888b-062e56664cbc,27efeab9-bbd2-489f-82ec-048f10ad8c03,True,,
c171cc96-4c34-4f13-aff7-04ee2d45b130,cd754d07-8f8c-47fd-8c1b-9464c765531e,53138b97-dbe7-4b15-886b-9c41e414661d,True,,
2f35ac03-3a17-4522-8e99-3ef20c2e2c8a,cd754d07-8f8c-47fd-8c1b-9464c765531e,72370d4f-2bbc-47b9-991c-071e6a81dc64,True,,
e9c4101b-7cd1-499f-9926-762a1970c5a2,cd754d07-8f8c-47fd-8c1b-9464c765531e,d1340087-115c-4223-88da-99e890496d0a,False,certain,Contradicts known patterns.
6ffdca6c-45fd-4e78-966e-305e0690b1b4,cd754d07-8f8c-47fd-8c1b-9464c765531e,eee2a028-7fff-4082-9dfc-77442f6e3ea7,True,,
e5acc6c7-66c2-4489-a023-a7ab2261394e,cd754d07-8f8c-47fd-8c1b-9464c765531e,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,False,certain,Missing key symptom analysis.
6068217f-d905-4eae-b1f9-11e5d633f6c2,cd754d07-8f8c-47fd-8c1b-9464c765531e,5295210d-c83d-491d-a9f4-7cbda5b0249d,False,unclassifiable,Contradicts known patterns.
c6b960ca-de6c-4cbf-bfb2-5aa15c1ce0bf,cd754d07-8f8c-47fd-8c1b-9464c765531e,87146ff2-3730-4a23-b274-bde296bcb9d3,True,,
63303fde-7180-4ad7-9d57-0727d9694e94,cd754d07-8f8c-47fd-8c1b-9464c765531e,3756bed1-aef0-4a9a-b422-8aedcfb61675,False,certain,Missing key symptom analysis.
85b1fb45-6d7e-45b3-a0c2-685c3c27c1ab,cd754d07-8f8c-47fd-8c1b-9464c765531e,3e1f3e67-210b-4c06-8db3-7996b60a1a85,False,likely,Needs expert second opinion.
e642e67b-bc18-4c14-9411-15868f5d8f3a,cd754d07-8f8c-47fd-8c1b-9464c765531e,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,False,unlikely,Missing key symptom analysis.
c3748e1e-323c-4f07-b4d5-369e05ab479d,cd754d07-8f8c-47fd-8c1b-9464c765531e,f686e1a1-723c-429b-bb47-f73b16ff83b6,False,unlikely,Reviewed and agreed.
765b7808-da75-44de-bdb1-84f59a1e93e4,cd754d07-8f8c-47fd-8c1b-9464c765531e,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,True,,
24968e00-b85e-4a1b-96f5-752c1aff5231,cd754d07-8f8c-47fd-8c1b-9464c765531e,47ee406e-8976-4b89-aef4-41fc55ba45a4,True,,
e841d508-e6ff-4b75-a13b-c6c9e8f88095,cd754d07-8f8c-47fd-8c1b-9464c765531e,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,False,unclassifiable,Missing key symptom analysis.
48ba3642-87cb-4bec-a4fb-370347a3d609,cd754d07-8f8c-47fd-8c1b-9464c765531e,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,False,certain,
c4c77d46-e659-4470-a012-6e2d03782c87,cd754d07-8f8c-47fd-8c1b-9464c765531e,498a3e20-031a-4141-8a54-3d169a7387ee,False,certain,Needs expert second opinion.
1cc20e2e-21b2-4bf7-b1f1-7e44bd7ab7b0,cd754d07-8f8c-47fd-8c1b-9464c765531e,6a946e13-4317-41d8-86fe-a4f9906dcf84,False,unclassified,
1b03fc63-c705-4109-8174-9a0384f35350,cd754d07-8f8c-47fd-8c1b-9464c765531e,b9951ee1-fa33-4da2-a628-579bf091cc2c,False,unclassified,Sufficient evidence provided.
487abf02-d823-4b5e-8dbd-2770321ed946,cd754d07-8f8c-47fd-8c1b-9464c765531e,345a5264-c00e-400d-9247-e1a1dc346aeb,True,,
7de12928-3af9-4588-86ff-4cb7d5bf6bea,cd754d07-8f8c-47fd-8c1b-9464c765531e,0a608a9a-40cc-406f-ac37-83914df136d5,True,,
69818372-4091-492b-985e-e97f9ba763f7,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,b9951ee1-fa33-4da2-a628-579bf091cc2c,True,,
1a4edcb8-8179-446d-9cbe-493562978b1a,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,0a608a9a-40cc-406f-ac37-83914df136d5,False,certain,Contradicts known patterns.
de1f7a04-d52f-4e9d-bab7-d42d91bd7046,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,345a5264-c00e-400d-9247-e1a1dc346aeb,True,,
4b84a798-cf15-4731-9b41-d28e91b13510,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,47ee406e-8976-4b89-aef4-41fc55ba45a4,True,,
418e838f-1ec7-47e9-b01c-debf479bbbc8,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,False,unclassified,Reviewed and agreed.
27e240a7-19c3-4edd-b8f9-17b76d5c4e74,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,6a946e13-4317-41d8-86fe-a4f9906dcf84,True,,
5b58165e-533d-452f-8802-089857b80025,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,f686e1a1-723c-429b-bb47-f73b16ff83b6,True,,
9ed6a007-af66-44b1-b7f9-15c4ed577946,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,False,unlikely,Contradicts known patterns.
555a7374-e5a1-4c71-ae22-0b97be3cf230,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,d1340087-115c-4223-88da-99e890496d0a,True,,
2ba04b2e-d009-42be-a2d7-cd6f32606077,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,3e1f3e67-210b-4c06-8db3-7996b60a1a85,False,unclassified,Missing key symptom analysis.
e9618177-d81d-47f7-8420-aa3203ad6284,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,False,unclassifiable,Needs expert second opinion.
0db974c0-2f88-4e18-a217-462410e16966,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,87146ff2-3730-4a23-b274-bde296bcb9d3,True,,
0c406dca-09a7-47bb-a1a3-dcff52f91d6d,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,72370d4f-2bbc-47b9-991c-071e6a81dc64,True,,
eab6db7e-e4fd-4c4a-aa46-48c3a7f69ac5,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,3522234b-03f3-477a-a2e2-73f3eda7cf68,True,,
18193bc2-c12a-4584-8c9c-201679c452e8,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,False,unclassified,Sufficient evidence provided.
a79f9abd-10f4-47ea-95d1-171d8e6b9f45,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,5295210d-c83d-491d-a9f4-7cbda5b0249d,False,certain,Contradicts known patterns.
694d8450-9b4b-4f30-8723-9aadc31c494c,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
af6ce193-5962-4b6a-b139-50e803b63722,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,27efeab9-bbd2-489f-82ec-048f10ad8c03,True,,
b8ad9236-f822-4bd8-a1a5-b036a499ebbc,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,True,,
2f2e3d69-6d91-48ea-ac00-07c3786eaaef,af4b5fb7-9e87-40cd-98e1-21c052dc19b5,33446ef3-36f8-4466-9c1e-38ca24846e37,False,possible,Reviewed and agreed.
bf4472d9-52e5-4c17-8036-fc3ca68ed875,9feaf203-ea77-4f92-87a6-1e295ab7605a,6a946e13-4317-41d8-86fe-a4f9906dcf84,False,unclassified,Contradicts known patterns.
ab016137-887c-470c-82f6-a5049d253410,9feaf203-ea77-4f92-87a6-1e295ab7605a,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
209d0c16-1595-4ef4-9ede-9849ad656315,9feaf203-ea77-4f92-87a6-1e295ab7605a,d1340087-115c-4223-88da-99e890496d0a,True,,
35372234-ab8e-440d-93d2-d4419819b005,9feaf203-ea77-4f92-87a6-1e295ab7605a,b8ab476d-c082-4fbd-a430-e6e05fcc6be7,True,,
b777f5fa-386b-494c-86be-64a2b02ceb76,9feaf203-ea77-4f92-87a6-1e295ab7605a,f686e1a1-723c-429b-bb47-f73b16ff83b6,False,likely,Reviewed and agreed.
4f1cbe17-ad48-42bf-b906-c9ec340d2825,9feaf203-ea77-4f92-87a6-1e295ab7605a,0a608a9a-40cc-406f-ac37-83914df136d5,True,,
9e988a86-5911-47ad-9e6b-9edf4f338c4f,9feaf203-ea77-4f92-87a6-1e295ab7605a,eee2a028-7fff-4082-9dfc-77442f6e3ea7,True,,
a52072bf-5a5c-460a-ace2-2efa56927e3d,9feaf203-ea77-4f92-87a6-1e295ab7605a,53138b97-dbe7-4b15-886b-9c41e414661d,False,unclassifiable,Reviewed and agreed.
bbb678bd-6983-49d5-8e79-aff33b128a13,9feaf203-ea77-4f92-87a6-1e295ab7605a,498a3e20-031a-4141-8a54-3d169a7387ee,True,,
88a75f83-7eb0-44fd-9b63-b9b3090f5fd9,9feaf203-ea77-4f92-87a6-1e295ab7605a,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,True,,
b92b848a-6472-4f3f-b34d-8b9869fddb1a,9feaf203-ea77-4f92-87a6-1e295ab7605a,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,False,unclassifiable,Reviewed and agreed.
5a2bfc0d-b794-4177-8f9f-502693eb9e8f,9feaf203-ea77-4f92-87a6-1e295ab7605a,618fd6c1-f540-43ac-8c1d-a0a4f97da5cb,True,,
a014f999-3a16-4a6b-8999-65bb4518d6c9,9feaf203-ea77-4f92-87a6-1e295ab7605a,b9951ee1-fa33-4da2-a628-579bf091cc2c,False,possible,
87071dda-e00c-4b08-8777-1e66e83e2420,9feaf203-ea77-4f92-87a6-1e295ab7605a,72370d4f-2bbc-47b9-991c-071e6a81dc64,False,unlikely,
95ba1e8c-187b-42de-a239-7917a23d04a7,9feaf203-ea77-4f92-87a6-1e295ab7605a,27efeab9-bbd2-489f-82ec-048f10ad8c03,False,likely,
2ec3112d-7345-4d18-9d80-dab1f59d212f,9feaf203-ea77-4f92-87a6-1e295ab7605a,87146ff2-3730-4a23-b274-bde296bcb9d3,True,,
1bb0b25b-0abd-4140-8f69-6286bc053d85,9feaf203-ea77-4f92-87a6-1e295ab7605a,a38a16c3-7a7d-4021-aced-39f74c2204ce,False,certain,Reviewed and agreed.
db6760f8-a558-42af-bdbb-e0fb8ba0b236,9feaf203-ea77-4f92-87a6-1e295ab7605a,3522234b-03f3-477a-a2e2-73f3eda7cf68,False,possible,Sufficient evidence provided.
a1d465fb-c49c-4f9d-9dd0-2f26944649ff,9feaf203-ea77-4f92-87a6-1e295ab7605a,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,True,,
cf09ffe9-4708-4dd9-88ed-942a4ed6aa73,9feaf203-ea77-4f92-87a6-1e295ab7605a,3756bed1-aef0-4a9a-b422-8aedcfb61675,False,likely,Missing key symptom analysis.
e54d9373-a143-4a5d-a109-7a4c179f392e,e81ea66c-e39c-4360-8bb3-cda346f5d27c,27efeab9-bbd2-489f-82ec-048f10ad8c03,True,,
30f3a572-1c74-4fd6-8948-c0c9ddd0891e,e81ea66c-e39c-4360-8bb3-cda346f5d27c,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,True,,
c0a4b728-fc6e-4db7-81cd-07bb8c8b9402,e81ea66c-e39c-4360-8bb3-cda346f5d27c,b9951ee1-fa33-4da2-a628-579bf091cc2c,True,,
463b1e27-a7d5-45d9-8405-11014bfbec47,e81ea66c-e39c-4360-8bb3-cda346f5d27c,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,True,,
07e1caae-12b3-4b37-af65-0156ccf57d51,e81ea66c-e39c-4360-8bb3-cda346f5d27c,345a5264-c00e-400d-9247-e1a1dc346aeb,True,,
93677d68-7cf2-462e-9e72-ccbfdfd493bf,e81ea66c-e39c-4360-8bb3-cda346f5d27c,47ee406e-8976-4b89-aef4-41fc55ba45a4,True,,
6ce7f359-2455-4381-8e24-13d075144970,e81ea66c-e39c-4360-8bb3-cda346f5d27c,498a3e20-031a-4141-8a54-3d169a7387ee,True,,
fe9d7497-b649-4b79-88b4-d62c67e2b9dd,e81ea66c-e39c-4360-8bb3-cda346f5d27c,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
ddb4acda-f9b6-492a-9c42-46116c8c3528,e81ea66c-e39c-4360-8bb3-cda346f5d27c,f686e1a1-723c-429b-bb47-f73b16ff83b6,True,,
2b172c0e-6566-47c0-9b2c-1f99457ce274,e81ea66c-e39c-4360-8bb3-cda346f5d27c,6a946e13-4317-41d8-86fe-a4f9906dcf84,True,,
c0cfa034-8eda-484f-90fe-1fbb850e416c,e81ea66c-e39c-4360-8bb3-cda346f5d27c,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
a32c1c25-f24f-45aa-9e43-dbf8a10638bb,e81ea66c-e39c-4360-8bb3-cda346f5d27c,5295210d-c83d-491d-a9f4-7cbda5b0249d,True,,
e5172cad-2e05-4060-a3a1-e3796227342a,e81ea66c-e39c-4360-8bb3-cda346f5d27c,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,False,unlikely,Reviewed and agreed.
7d57bd30-8737-4daf-8738-84022d2e504a,e81ea66c-e39c-4360-8bb3-cda346f5d27c,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,False,unclassifiable,Missing key symptom analysis.
cfcfd6fc-1d0c-41de-a70d-ca298f073597,e81ea66c-e39c-4360-8bb3-cda346f5d27c,33446ef3-36f8-4466-9c1e-38ca24846e37,True,,
25a85a48-17bf-4b7c-9919-cac8814edbf9,e81ea66c-e39c-4360-8bb3-cda346f5d27c,53138b97-dbe7-4b15-886b-9c41e414661d,True,,
9820a3f7-03a9-44a7-b09b-32b72fc7a1dc,e81ea66c-e39c-4360-8bb3-cda346f5d27c,0a608a9a-40cc-406f-ac37-83914df136d5,True,,
77c76221-17d9-4fb3-9b20-c5d1510e8e69,e81ea66c-e39c-4360-8bb3-cda346f5d27c,3522234b-03f3-477a-a2e2-73f3eda7cf68,False,likely,Missing key symptom analysis.
5d7cd3ac-bdc9-46d5-8f94-8123f30fd39c,e81ea66c-e39c-4360-8bb3-cda346f5d27c,3756bed1-aef0-4a9a-b422-8aedcfb61675,True,,
1c249880-00d7-4ec4-87a3-a30f6449b880,e81ea66c-e39c-4360-8bb3-cda346f5d27c,b8ab476d-c082-4fbd-a430-e6e05fcc6be7,False,certain,Needs expert second opinion.
8c7089e1-f1b3-471d-a947-bc95b69f57a8,7ff50f5e-90b1-4054-ac08-970d1c8ab416,eee2a028-7fff-4082-9dfc-77442f6e3ea7,False,unclassified,Reviewed and agreed.
a1425ec7-7bc9-41ad-afa0-290bb898c937,7ff50f5e-90b1-4054-ac08-970d1c8ab416,d1340087-115c-4223-88da-99e890496d0a,False,likely,Reviewed and agreed.
1a58f18a-33fd-444b-b5a4-19ffe9c224ce,7ff50f5e-90b1-4054-ac08-970d1c8ab416,27efeab9-bbd2-489f-82ec-048f10ad8c03,False,certain,
10d519cf-2835-4f7f-bf6b-49ea943d6465,7ff50f5e-90b1-4054-ac08-970d1c8ab416,5295210d-c83d-491d-a9f4-7cbda5b0249d,False,unclassifiable,Needs expert second opinion.
e98957ee-28f3-4f74-8e69-0c7ab9818532,7ff50f5e-90b1-4054-ac08-970d1c8ab416,b9951ee1-fa33-4da2-a628-579bf091cc2c,True,,
4dbe04aa-c43d-4442-897d-f6844b4d2597,7ff50f5e-90b1-4054-ac08-970d1c8ab416,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,True,,
5dfc175f-055e-4ec3-87f2-b60fdc13bbca,7ff50f5e-90b1-4054-ac08-970d1c8ab416,498a3e20-031a-4141-8a54-3d169a7387ee,False,unlikely,
45975d76-cc0d-4e44-8619-cd245b3479be,7ff50f5e-90b1-4054-ac08-970d1c8ab416,47ee406e-8976-4b89-aef4-41fc55ba45a4,False,unlikely,
e1f1bbc1-4d11-4702-a699-c67044e6004b,7ff50f5e-90b1-4054-ac08-970d1c8ab416,0a608a9a-40cc-406f-ac37-83914df136d5,False,unclassified,Needs expert second opinion.
1ece334f-a5ac-4826-be12-0c8220a80c74,7ff50f5e-90b1-4054-ac08-970d1c8ab416,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,True,,
72270285-f52b-4043-917a-1a4c5d241473,7ff50f5e-90b1-4054-ac08-970d1c8ab416,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,True,,
44a4305a-7bd4-4c2b-a9ae-10ea60cb2523,7ff50f5e-90b1-4054-ac08-970d1c8ab416,f686e1a1-723c-429b-bb47-f73b16ff83b6,True,,
704a66bd-fddd-491a-bd21-adea3812f703,7ff50f5e-90b1-4054-ac08-970d1c8ab416,3756bed1-aef0-4a9a-b422-8aedcfb61675,False,likely,Needs expert second opinion.
ba47edb5-d6ef-4221-8eb6-d53f53b48098,7ff50f5e-90b1-4054-ac08-970d1c8ab416,345a5264-c00e-400d-9247-e1a1dc346aeb,False,unlikely,
01b642c5-1b81-4c3f-97b7-8699591b03fc,7ff50f5e-90b1-4054-ac08-970d1c8ab416,618fd6c1-f540-43ac-8c1d-a0a4f97da5cb,False,possible,Needs expert second opinion.
640d4b72-ecd2-4f63-a1cd-2909f1fdbaa3,7ff50f5e-90b1-4054-ac08-970d1c8ab416,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
048dbe40-dfa2-45d0-aa12-2bce71332eeb,7ff50f5e-90b1-4054-ac08-970d1c8ab416,72370d4f-2bbc-47b9-991c-071e6a81dc64,False,unclassified,Contradicts known patterns.
939fdc2f-46a6-41bb-aebb-f94373b530ca,7ff50f5e-90b1-4054-ac08-970d1c8ab416,a38a16c3-7a7d-4021-aced-39f74c2204ce,False,possible,Sufficient evidence provided.
d1c8c475-baa3-4577-bf73-2905f6f2a5a6,7ff50f5e-90b1-4054-ac08-970d1c8ab416,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,False,unclassifiable,Sufficient evidence provided.
b04ea0f1-38e5-4ad1-b204-d6858f190c7e,7ff50f5e-90b1-4054-ac08-970d1c8ab416,6a946e13-4317-41d8-86fe-a4f9906dcf84,False,certain,Sufficient evidence provided.
